"product_id","product_name","gender","category","pattern","color","age_group","season","price","material","sales_count","reviews_count","average_rating","out_of_stock_times","brand","discount","last_stock_date","wish_list_count","month_of_sale","year_of_sale","product_url"
"10050","Ultra Baggy Cargo Sweatpants - Vintage Black","Male","Jeans","Solid","Black","18-35","All","68.0","Mixed","","","","","mnml","","","","","2026","https://www.mnml.la/products/mnml-bottoms-ultra-baggy-cargo-sweatpants-m2026-w816-vbk"
"10051","Ultra Baggy Cargo Sweatpants - Washed Black","Male","Jeans","Solid","Black","18-35","All","68.0","Mixed","","","","","mnml","","","","","2026","https://www.mnml.la/products/mnml-bottoms-ultra-baggy-cargo-sweatpants-m2026-w816-wbk"
"10052","Extra Long Sweatshorts - Off White","Male","Jeans","Solid","White","18-35","Summer","64.0","Mixed","","","","","mnml","","","","","2026","https://www.mnml.la/products/mnml-bottoms-extra-long-sweatshorts-m2026-y796-owt"
"10053","Extra Long Sweatshorts - Washed Navy","Male","Jeans","Solid","Navy","18-35","Summer","64.0","Mixed","","","","","mnml","","","","","2026","https://www.mnml.la/products/mnml-bottoms-extra-long-sweatshorts-m2026-y796-wny"
"10054","Extra Long Sweatshorts - Vintage Black","Male","Jeans","Solid","Black","18-35","Summer","64.0","Mixed","","","","","mnml","","","","","2026","https://www.mnml.la/products/mnml-bottoms-extra-long-sweatshorts-m2026-y796-vbk"
"10055","Extra Long Sweatshorts - Washed Black","Male","Jeans","Solid","Black","18-35","Summer","64.0","Mixed","","","","","mnml","","","","","2026","https://www.mnml.la/products/mnml-bottoms-extra-long-sweatshorts-m2026-y796-wbk"
"10056","Layered Thermal L/S Tee - Off White","Male","Shirt","Solid","White","18-35","Winter","48.0","Mixed","","","","","mnml","","","","","2026","https://www.mnml.la/products/mnml-tops-layered-thermal-l-s-tee-m2026-l677-owt"
"10057","Layered Thermal L/S Tee - Washed Navy","Male","Shirt","Solid","Navy","18-35","Winter","48.0","Mixed","","","","","mnml","","","","","2026","https://www.mnml.la/products/mnml-tops-layered-thermal-l-s-tee-m2026-l677-wny"
"10058","Layered Thermal L/S Tee - Vintage Black","Male","Shirt","Solid","Black","18-35","Winter","48.0","Mixed","","","","","mnml","","","","","2026","https://www.mnml.la/products/mnml-tops-layered-thermal-l-s-tee-m2026-l677-vbk"
"10059","Layered Thermal L/S Tee - Washed Black","Male","Shirt","Solid","Black","18-35","Winter","48.0","Mixed","","","","","mnml","","","","","2026","https://www.mnml.la/products/mnml-tops-layered-thermal-l-s-tee-m2026-l677-wbk"
"10060","Cut Off Tee - Washed Navy","Male","Shirt","Solid","Navy","18-35","All","32.0","Mixed","","","","","mnml","","","","","2026","https://www.mnml.la/products/mnml-tops-cut-off-tee-m2026-t403-wny"
"10061","Cut Off Tee - Off White","Male","Shirt","Solid","White","18-35","All","32.0","Mixed","","","","","mnml","","","","","2026","https://www.mnml.la/products/mnml-tops-cut-off-tee-m2026-t403-owt"
"10062","Cut Off Tee - Vintage Black","Male","Shirt","Solid","Black","18-35","All","32.0","Mixed","","","","","mnml","","","","","2026","https://www.mnml.la/products/mnml-tops-cut-off-tee-m2026-t403-vbk"
"10063","Cut Off Tee - Washed Black","Male","Shirt","Solid","Black","18-35","All","32.0","Mixed","","","","","mnml","","","","","2026","https://www.mnml.la/products/mnml-tops-cut-off-tee-m2026-t403-wbk"
"10064","Fractured Tee - Washed Black","Male","Shirt","Solid","Black","18-35","All","48.0","Mixed","","","","","mnml","","","","","2026","https://www.mnml.la/products/mnml-tops-fractured-tee-m2026-t813-wbk"
"10065","Stuck With Me Cut Off Tee - Off White","Male","Shirt","Solid","White","18-35","All","48.0","Mixed","","","","","mnml","","","","","2026","https://www.mnml.la/products/mnml-tops-stuck-with-me-cut-off-tee-m2026-t808-owt"
"10066","Ultra Baggy Paneled Chino Shorts - Black","Male","Jeans","Solid","Black","18-35","Summer","68.0","Mixed","","","","","mnml","","","","","2026","https://www.mnml.la/products/mnml-bottoms-ultra-baggy-paneled-chino-shorts-m2026-v831-blk"
"10067","Ultra Baggy Paneled Chino Shorts - Khaki","Male","Jeans","Solid","Khaki","18-35","Summer","68.0","Mixed","","","","","mnml","","","","","2026","https://www.mnml.la/products/mnml-bottoms-ultra-baggy-paneled-chino-shorts-m2026-v831-kha"
"10068","Mini Stripe S/S Rugby Shirt - Brown","Male","Shirt","Striped","Brown","18-35","Summer","54.0","Mixed","","","","","mnml","","","","","2026","https://www.mnml.la/products/mnml-tops-mini-stripe-s-s-rugby-shirt-m2026-f799-bro"
"10069","Big Stripe S/S Rugby Shirt - Blue","Male","Shirt","Striped","Blue","18-35","All","54.0","Mixed","","","","","mnml","","","","","2026","https://www.mnml.la/products/mnml-tops-big-stripe-s-s-rugby-shirt-m2026-f798-blu"
"10070","Baby Henley Tee - White","Male","Shirt","Solid","White","18-35","All","28.0","Mixed","","","","","mnml","","","","","2026","https://www.mnml.la/products/mnml-tops-baby-henly-tee-m2026-t797-wht"
"10071","Baby Henley Tee - Black","Male","Shirt","Solid","Black","18-35","All","28.0","Mixed","","","","","mnml","","","","","2026","https://www.mnml.la/products/mnml-tops-baby-henly-tee-m2026-t797-blk"
"10072","Striped L/s Polo Shirt - Multi","Male","Shirt","Striped","Multicolor","18-35","All","58.0","Mixed","","","","","mnml","","","","","2026","https://www.mnml.la/products/mnml-tops-striped-l-s-polo-shirt-m2026-f785-mul"
"10073","Too Late Tee - Washed Black","Male","Shirt","Solid","Black","18-35","All","48.0","Mixed","","","","","mnml","","","","","2026","https://www.mnml.la/products/mnml-tops-too-late-tee-m2026-t803-wbk"
"10298","MICHELLE SKORT - WHITE","Female","Skirt","Solid","White","18-35","All","65.0","Mixed","","","","","I.AM.GIA","","","","","2026","https://www.iamgia.com/products/michelle-skort-white"
"10299","MICHELLE BOOB TUBE - WHITE","Female","Shirt","Solid","White","18-35","All","59.0","Mixed","","","","","I.AM.GIA","","","","","2026","https://www.iamgia.com/products/michelle-boob-tube-white"
"10302","SERENA HAT - WHITE","Female","Accessories","Solid","White","18-35","All","45.0","Mixed","","","","","I.AM.GIA","","","","","2026","https://www.iamgia.com/products/serena-hat-white"
"10303","SERENA HAT - RED","Female","Accessories","Solid","Red","18-35","All","45.0","Mixed","","","","","I.AM.GIA","","","","","2026","https://www.iamgia.com/products/serena-hat-red"
"10316","BLARE SPORT TRACKPANT - NAVY","Female","Jeans","Solid","Navy","18-35","All","85.0","Mixed","","","","","I.AM.GIA","","","","","2026","https://www.iamgia.com/products/blare-sport-trackpant-navy"
"10317","BLARE SPORT TRACKPANT - GREEN","Female","Jeans","Solid","Green","18-35","All","85.0","Mixed","","","","","I.AM.GIA","","","","","2026","https://www.iamgia.com/products/blare-sport-trackpant-green"
"10496","Cropped Pinstripe Main Character Full Zip Jacket - Black/Titanium","Female","Jacket","Striped","Black","18-35","Summer","238.0","Mixed","","","","","Alo Yoga","","","","","2026","https://aloyoga.com/products/w4706r-cropped-pinstripe-main-character-black-titanium"
"10499","Airlift High-Waist 7/8 Line Up Legging - Smoky Quartz","Female","Activewear","Solid","Multicolor","18-35","All","115.0","Mixed","","","","","Alo Yoga","","","","","2026","https://aloyoga.com/products/w51154r-airlift-high-waist-7-8-line-up-legging-smoky-quartz"
"10502","Origin Full-Zip Track Jacket - Navy/Black","Female","Jacket","Solid","Black","18-35","All","198.0","Mixed","","","","","Alo Yoga","","","","","2026","https://aloyoga.com/products/w4656r-origin-full-zip-track-jacket-navy-black"
"10503","Waffle Weekend Escape Bra - Black","Female","Activewear","Solid","Black","18-35","All","54.0","Mixed","","","","","Alo Yoga","","","","","2026","https://aloyoga.com/products/w9721r-waffle-weekend-escape-bra-black"
"10505","Airbrush Race Pace Short Sleeve - Black/White","Female","Shirt","Solid","Black","18-35","All","88.0","Mixed","","","","","Alo Yoga","","","","","2026","https://aloyoga.com/products/w1500r-airbrush-race-pace-short-sleeve-black-white"
"10506","Alosoft Sweet Talker Tank - White","Female","Shirt","Solid","White","18-35","Summer","58.0","Mixed","","","","","Alo Yoga","","","","","2026","https://aloyoga.com/products/w2775r-alosoft-sweet-talker-tank-white"
"10509","Open-Knit Polo - Espresso","Female","Shirt","Solid","Multicolor","18-35","Winter","128.0","Mixed","","","","","Alo Yoga","","","","","2026","https://aloyoga.com/products/m1229r-open-knit-polo-espresso"
"10512","Ribbed Mesmerize Long Sleeve - Taupe","Female","Shirt","Solid","Multicolor","18-35","All","70.0","Mixed","","","","","Alo Yoga","","","","","2026","https://aloyoga.com/products/w3869r-ribbed-mesmerize-long-sleeve-taupe"
"10513","Airbrush High-Waist 7/8 Bootcut Legging - Charcoal Green","Female","Activewear","Solid","Green","18-35","All","89.0","Mixed","","","","","Alo Yoga","","","","","2026","https://aloyoga.com/products/w51119r-airbrush-high-waist-7-8-bootcut-legging-charcoal-green"
"10514","Conquer Reform Crewneck Short Sleeve - Mushroom","Female","Shirt","Solid","Multicolor","18-35","All","54.0","Mixed","","","","","Alo Yoga","","","","","2026","https://aloyoga.com/products/m1205r-conquer-reform-crewneck-short-sleeve-mushroom"
"10515","Breezy Wide Leg Pant (Long) - Navy","Female","Jeans","Solid","Navy","18-35","Summer","158.0","Mixed","","","","","Alo Yoga","","","","","2026","https://aloyoga.com/products/w54163r-breezy-wide-leg-pant-navy"
"10516","7/8 High-Waist Airbrush Legging - Spearmint","Female","Activewear","Solid","Mint","18-35","All","94.0","Mixed","","","","","Alo Yoga","","","","","2026","https://aloyoga.com/products/w5604r-7-8-high-waist-airbrush-legging-spearmint"
"10517","7/8 High-Waist Airlift Legging - Celestial Blue","Female","Activewear","Solid","Blue","18-35","All","93.0","Mixed","","","","","Alo Yoga","","","","","2026","https://aloyoga.com/products/w5766r-7-8-high-waist-airlift-legging-celestial-blue"
"10518","Airlift High-Waist Suit Up Legging - Spruce Green/White","Female","Activewear","Solid","White","18-35","All","115.0","Mixed","","","","","Alo Yoga","","","","","2026","https://aloyoga.com/products/w51428r-airlift-high-waist-suit-up-legging-spruce-green-white"
"10746","Go With The Flow Hip Tank - Onyx Black","Female","Activewear","Solid","Black","18-35","Summer","42.0","Mixed","","","","","Buffbunny-Fresh","","","","","2026","https://www.buffbunny.com/products/go-with-the-flow-hip-tank-onyx-black"
"10747","Go With The Flow Hip Tank - White","Female","Activewear","Solid","White","18-35","Summer","42.0","Mixed","","","","","Buffbunny-Fresh","","","","","2026","https://www.buffbunny.com/products/go-with-the-flow-hip-tank-white"
"10748","Go With The Flow Hip Tank - Tango Vibes","Female","Activewear","Solid","Multicolor","18-35","Summer","42.0","Mixed","","","","","Buffbunny-Fresh","","","","","2026","https://www.buffbunny.com/products/go-with-the-flow-hip-tank-tango-vibes"
"10749","Go With The Flow Hip Tank - Grape Juice","Female","Activewear","Solid","Multicolor","18-35","Summer","42.0","Mixed","","","","","Buffbunny-Fresh","","","","","2026","https://www.buffbunny.com/products/go-with-the-flow-hip-tank-grape-juice"
"10750","Go With The Flow Hip Tank - Pineapple","Female","Activewear","Solid","Multicolor","18-35","Summer","42.0","Mixed","","","","","Buffbunny-Fresh","","","","","2026","https://www.buffbunny.com/products/go-with-the-flow-hip-tank-pineapple"
"10751","Go With The Flow Hip Tank - Fresh","Female","Activewear","Solid","Multicolor","18-35","Summer","42.0","Mixed","","","","","Buffbunny-Fresh","","","","","2026","https://www.buffbunny.com/products/go-with-the-flow-hip-tank-fresh"
"10752","Go With The Flow Hip Tank - Burnt Sugar","Female","Activewear","Solid","Multicolor","18-35","Summer","42.0","Mixed","","","","","Buffbunny-Fresh","","","","","2026","https://www.buffbunny.com/products/go-with-the-flow-hip-tank-burnt-sugar"
"10753","Go With The Flow Hip Tank - Tequila Sunrise","Female","Activewear","Solid","Multicolor","18-35","Summer","42.0","Mixed","","","","","Buffbunny-Fresh","","","","","2026","https://www.buffbunny.com/products/go-with-the-flow-hip-tank-tequila-sunrise"
"10754","Go With The Flow Hip Tank - Punch","Female","Activewear","Solid","Multicolor","18-35","Summer","42.0","Mixed","","","","","Buffbunny-Fresh","","","","","2026","https://www.buffbunny.com/products/go-with-the-flow-hip-tank-punch"
"10755","Served Skort - Pineapple","Female","Activewear","Solid","Multicolor","18-35","All","52.0","Mixed","","","","","Buffbunny-Fresh","","","","","2026","https://www.buffbunny.com/products/served-skort-pineapple"
"10756","Served Skort - Onyx Black","Female","Activewear","Solid","Black","18-35","All","52.0","Mixed","","","","","Buffbunny-Fresh","","","","","2026","https://www.buffbunny.com/products/served-skort-onyx-black"
"10757","Served Skort - Punch","Female","Activewear","Solid","Multicolor","18-35","All","52.0","Mixed","","","","","Buffbunny-Fresh","","","","","2026","https://www.buffbunny.com/products/served-skort-punch"
"10758","Micro Legacy Legging - Tango and Grape Juice","Female","Activewear","Solid","Multicolor","18-35","All","70.0","Mixed","","","","","Buffbunny-Fresh","","","","","2026","https://www.buffbunny.com/products/micro-legacy-legging-tango-grape-juice"
"10759","Micro Legacy Legging - Grape Juice","Female","Activewear","Solid","Multicolor","18-35","All","70.0","Mixed","","","","","Buffbunny-Fresh","","","","","2026","https://www.buffbunny.com/products/micro-legacy-legging-grape-juice"
"10760","Micro Legacy Legging - Punch","Female","Activewear","Solid","Multicolor","18-35","All","70.0","Mixed","","","","","Buffbunny-Fresh","","","","","2026","https://www.buffbunny.com/products/micro-legacy-legging-punch"
"10761","Micro Legacy Legging - Tequila Sunrise and Punch","Female","Activewear","Solid","Multicolor","18-35","All","70.0","Mixed","","","","","Buffbunny-Fresh","","","","","2026","https://www.buffbunny.com/products/micro-legacy-legging-tequila-sunrise-punch"
"10762","Micro Legacy Legging - Fresh and White","Female","Activewear","Solid","White","18-35","All","70.0","Mixed","","","","","Buffbunny-Fresh","","","","","2026","https://www.buffbunny.com/products/micro-legacy-legging-fresh-white"
"10763","Micro Legacy Legging - Burnt Sugar and Rose Blush","Female","Activewear","Solid","Multicolor","18-35","All","70.0","Mixed","","","","","Buffbunny-Fresh","","","","","2026","https://www.buffbunny.com/products/micro-legacy-legging-burnt-sugar-rose"
"10764","Micro Legacy Legging - Fresh Print","Female","Activewear","Solid","Multicolor","18-35","All","70.0","Mixed","","","","","Buffbunny-Fresh","","","","","2026","https://www.buffbunny.com/products/micro-legacy-legging-fresh-print"
"10765","Sweetheart Nubre Sports Bra - Onyx Black and White","Female","Activewear","Solid","Black","18-35","All","46.0","Mixed","","","","","Buffbunny-Fresh","","","","","2026","https://www.buffbunny.com/products/sweetheart-nubre-sports-bra-onyx-black-white"
"10766","Sweetheart Nubre Sports Bra - Tango and Grape Juice","Female","Activewear","Solid","Multicolor","18-35","All","46.0","Mixed","","","","","Buffbunny-Fresh","","","","","2026","https://www.buffbunny.com/products/sweetheart-nubre-sports-bra-tango-grape-juice"
"10767","Sweetheart Nubre Sports Bra - Grape Juice and Tango","Female","Activewear","Solid","Multicolor","18-35","All","46.0","Mixed","","","","","Buffbunny-Fresh","","","","","2026","https://www.buffbunny.com/products/sweetheart-nubre-sports-bra-grape-juice-tango"
"10768","Sweetheart Nubre Sports Bra - Punch and Tequila Sunrise","Female","Activewear","Solid","Multicolor","18-35","All","46.0","Mixed","","","","","Buffbunny-Fresh","","","","","2026","https://www.buffbunny.com/products/sweetheart-nubre-sports-bra-punch-tequila-sunrise"
"10769","Sweetheart Nubre Sports Bra - Yellow and White","Female","Activewear","Solid","White","18-35","All","46.0","Mixed","","","","","Buffbunny-Fresh","","","","","2026","https://www.buffbunny.com/products/sweetheart-nubre-sports-bra-yellow-white"
"10770","Sweetheart Nubre Sports Bra - Tequila Sunrise and Punch","Female","Activewear","Solid","Multicolor","18-35","All","46.0","Mixed","","","","","Buffbunny-Fresh","","","","","2026","https://www.buffbunny.com/products/sweetheart-nubre-sports-bra-tequila-sunrise-punch"
"10771","Sweetheart Nubre Sports Bra - Fresh and White","Female","Activewear","Solid","White","18-35","All","46.0","Mixed","","","","","Buffbunny-Fresh","","","","","2026","https://www.buffbunny.com/products/sweetheart-nubre-sports-bra-fresh-white"
"11123","Men's NOBULL Training Short 8"" (Unlined)","Unisex","Shirt","Solid","Multicolor","18-35","All","60.0","Mixed","","","","","NOBULL","","","","","2026","https://www.nobullproject.com/products/mens-nobull-training-short-8-unlined-surf-u-graphic"
"11127","Men's NOBULL Training Short 6"" (Unlined)","Unisex","Shirt","Solid","Multicolor","18-35","All","60.0","Mixed","","","","","NOBULL","","","","","2026","https://www.nobullproject.com/products/mens-nobull-training-short-6-unlined-surf-u-graphic"
"11131","Men's NOBULL Training Short 6"" (Lined)","Unisex","Shirt","Solid","Multicolor","18-35","All","60.0","Mixed","","","","","NOBULL","","","","","2026","https://www.nobullproject.com/products/mens-nobull-training-short-6-lined-midnight-u-graphic"
"11135","Men's NOBULL Mixed Assortment 3 Pack - Charcoal Heather","Unisex","Other","Solid","Multicolor","18-35","All","80.0","Mixed","","","","","NOBULL","","","","","2026","https://www.nobullproject.com/products/mens-nobull-mixed-assortment-3-pack-charcoal-heather"
"11136","Women's Outwork High-Top","Female","Shoes","Solid","Multicolor","18-35","All","170.0","Mixed","","","","","NOBULL","","","","","2026","https://www.nobullproject.com/products/womens-black-white-gum-outwork-high-top"
"11137","Men's Outwork High-Top","Unisex","Shoes","Solid","Multicolor","18-35","All","170.0","Mixed","","","","","NOBULL","","","","","2026","https://www.nobullproject.com/products/mens-black-white-gum-outwork-high-top"
"11502","FLEX Stretchy Mom Jean Short (Dark Americana)","Male","Shorts","Solid","Multicolor","18-35","Summer","55.0","Mixed","","","","","Born Primitive","","","","","2026","https://www.bornprimitive.com/products/flex-stretchy-mom-jean-short-dark-americana"
"11503","FLEX Stretchy Jort 7"" (Dark Americana)","Male","Shorts","Solid","Multicolor","18-35","All","55.0","Mixed","","","","","Born Primitive","","","","","2026","https://www.bornprimitive.com/products/flex-stretchy-jort-7-dark-americana"
"11504","FLEX Stretchy Jort 7"" (Ash Americana)","Male","Shorts","Solid","Multicolor","18-35","All","55.0","Mixed","","","","","Born Primitive","","","","","2026","https://www.bornprimitive.com/products/flex-stretchy-jort-7-ash-americana"
"11505","FLEX Stretchy Jean Short (Light Americana)","Male","Shorts","Solid","Multicolor","18-35","Summer","55.0","Mixed","","","","","Born Primitive","","","","","2026","https://www.bornprimitive.com/products/flex-stretchy-jean-short-light-americana"
"11506","FLEX Stretchy Jean Short (Dark Americana)","Male","Shorts","Solid","Multicolor","18-35","Summer","55.0","Mixed","","","","","Born Primitive","","","","","2026","https://www.bornprimitive.com/products/flex-stretchy-jean-short-dark-americana"
"11743","Cargo Track Pant - Snow Marl","Unisex","Activewear","Solid","Multicolor","18-35","All","95.0","Mixed","","","","","Ryderwear","","","","","2026","https://www.ryderwear.com/products/cargo-track-pant-snow-marl"
"11750","Boost Seamless Leggings - Alpine","Unisex","Activewear","Solid","Multicolor","18-35","All","89.0","Mixed","","","","","Ryderwear","","","","","2026","https://www.ryderwear.com/products/boost-seamless-leggings-alpine"
"11751","Boost Seamless Leggings - Fairy Floss","Unisex","Activewear","Solid","Multicolor","18-35","All","89.0","Mixed","","","","","Ryderwear","","","","","2026","https://www.ryderwear.com/products/boost-seamless-leggings-fairy-floss"
"11752","Boost Seamless Leggings - Sky Blue","Unisex","Activewear","Solid","Blue","18-35","All","89.0","Mixed","","","","","Ryderwear","","","","","2026","https://www.ryderwear.com/products/boost-seamless-leggings-sky-blue"
"11753","Boost Seamless Leggings - Lemon Lime","Unisex","Activewear","Solid","Multicolor","18-35","All","89.0","Mixed","","","","","Ryderwear","","","","","2026","https://www.ryderwear.com/products/boost-seamless-leggings-lemon-lime"
"11754","Boost Seamless Leggings - Graphite","Unisex","Activewear","Solid","Multicolor","18-35","All","89.0","Mixed","","","","","Ryderwear","","","","","2026","https://www.ryderwear.com/products/boost-seamless-leggings-graphite"
"11755","Boost Seamless Leggings - Wine","Unisex","Activewear","Solid","Multicolor","18-35","All","89.0","Mixed","","","","","Ryderwear","","","","","2026","https://www.ryderwear.com/products/boost-seamless-leggings-wine"
"11756","Boost Off The Shoulder Crop - Black","Unisex","Activewear","Solid","Black","18-35","Summer","52.0","Mixed","","","","","Ryderwear","","","","","2026","https://www.ryderwear.com/products/boost-off-the-shoulder-crop-black"
"11757","Contour Seamless Leggings - Berry Marl","Unisex","Activewear","Solid","Multicolor","18-35","All","62.0","Mixed","","","","","Ryderwear","","","","","2026","https://www.ryderwear.com/products/contour-seamless-leggings-berry-marl"
"11758","Lift 2.0 BBL Seamless Leggings - Navy","Unisex","Activewear","Solid","Navy","18-35","All","62.0","Mixed","","","","","Ryderwear","","","","","2026","https://www.ryderwear.com/products/lift-2-0-bbl-seamless-leggings-navy"
"11763","Stonewash Seamless Sports Bra - Pink Stonewash","Female","Activewear","Solid","Pink","18-35","All","46.0","Mixed","","","","","Ryderwear","","","","","2026","https://www.ryderwear.com/products/stonewash-seamless-sports-bra-pink-stonewash"
"11765","Focus Scrunch Seamless Leggings - Hot Pink Marl","Unisex","Activewear","Solid","Pink","18-35","All","26.0","Mixed","","","","","Ryderwear","","","","","2026","https://www.ryderwear.com/products/focus-scrunch-seamless-leggings-hot-pink-marl"
"11767","Soft Tech Slim Fit Tank - Grey Marl","Unisex","Activewear","Solid","Grey","18-35","Summer","50.0","Mixed","","","","","Ryderwear","","","","","2026","https://www.ryderwear.com/products/soft-tech-slim-fit-tank-grey-marl"
"11994","Form Soft Touch 1/2 Zip Long Sleeve","Unisex","Shirt","Solid","Multicolor","18-35","All","55.99","Mixed","","","","","2XU Outlet","","","","","2026","https://www.2xu.com/products/form-soft-touch-12-zip-long-sleeve-wr7360a-blackblack"
"11995","Unisex EZ Oversized Organic Cotton Hoodie","Unisex","Shirt","Solid","Multicolor","18-35","Winter","69.99","Cotton","","","","","2XU Outlet","","","","","2026","https://www.2xu.com/products/oversized-organiccotton-hoodie-ur7616a-carboncarbon"
"11996","Performance Locked Laces","Female","Other","Solid","Multicolor","18-35","All","20.0","Mixed","","","","","2XU","","","","","2026","https://www.2xu.com/products/performance-locked-laces-ua1855g-unisex-white-white"
"11998","Fluid Asymmetric Bra","Female","Shirt","Solid","Multicolor","18-35","Summer","48.99","Mixed","","","","","2XU","","","","","2026","https://www.2xu.com/products/fluid-asymmetric-bra-wr7564a-blackblack"
"11999","Run Belt","Unisex","Accessories","Solid","Multicolor","18-35","All","50.0","Mixed","","","","","2XU","","","","","2026","https://www.2xu.com/products/run-belt-uq7270g-hunterblack-reflective"
"12004","Core Compression Game Day Long Sleeve","Unisex","Shirt","Solid","Multicolor","18-35","All","69.99","Mixed","","","","","2XU Outlet","","","","","2026","https://www.2xu.com/products/core-compression-game-day-long-sleeve-ma7159a-mens-royal-blue-royal-blue"
"12006","Base Layer Compression 1/2 Shorts","Unisex","Shorts","Solid","Multicolor","18-35","Summer","35.0","Mixed","","","","","2XU Outlet","","","","","2026","https://www.2xu.com/products/base-layer-comp-12-shorts-ma7257b-maroonmaroon"
"12007","Core Compression Tights","Unisex","Activewear","Solid","Multicolor","18-35","All","130.0","Mixed","","","","","2XU","","","","","2026","https://www.2xu.com/products/core-compression-tights-ma3849b-blacksilver"
"12009","Signature Soft Jersey Long Sleeve","Unisex","Shirt","Solid","Multicolor","18-35","All","60.0","Jersey","","","","","2XU","","","","","2026","https://www.2xu.com/products/signature-soft-jersey-long-sleeve-mr7590a-midnightmidnight"
"12010","Aero Hex Windbreaker","Unisex","Jacket","Solid","Multicolor","18-35","All","140.0","Mixed","","","","","2XU","","","","","2026","https://www.2xu.com/products/aero-hex-windbreaker-mr7518a-blacksilver-reflective"
"12012","Light Speed Kinesis Compression Tights","Unisex","Activewear","Solid","Multicolor","18-35","All","170.0","Mixed","","","","","2XU","","","","","2026","https://www.2xu.com/products/light-speed-kinesis-compression-tights-ma7626b-blackblack"
"12013","Light Speed Kinesis Hi-Rise Compression Tights","Unisex","Activewear","Solid","Multicolor","18-35","All","170.0","Mixed","","","","","2XU","","","","","2026","https://www.2xu.com/products/light-speed-kinesis-hirise-compression-tights-wa7627b-blackblack"
"9002","Amadea Tie Detail Shoulder Bag Pink","Female","Bags","Solid","Pink","18-35","All","55.0","Mixed","","","","","Princess Polly","","","","","2026","https://us.princesspolly.com/products/amadea-tie-detail-shoulder-bag-pink"
"9010","Belvani Micro Shorts Brown / Paisley","Female","Shorts","Solid","Brown","18-35","Summer","65.0","Mixed","","","","","Princess Polly","","","","","2026","https://us.princesspolly.com/products/belvani-micro-shorts-brown-paisley"
"9223","AO Curve-Hem Tee | Cadet Blue Signature-Fit PYCA Pro?","Male","Shirt","Solid","Blue","18-35","All","38.0","Mixed","","","","","Cuts Clothing","","","","","2026","https://cutsclothing.com/products/ao-curve-hem-tee-cadet-blue"
"9224","Cuts Boost","Unisex","Cuts Boost","Solid","Multicolor","18-35","All","15.0","Mixed","","","","","Loot","","","","","2026","https://cutsclothing.com/products/0-00-store-credit"
"9229","AO Curve-Hem Tee | Naples Blue Signature-Fit PYCA Pro?","Male","Shirt","Solid","Blue","18-35","All","38.0","Mixed","","","","","Cuts Clothing","","","","","2026","https://cutsclothing.com/products/ao-curve-hem-tee-naples-blue"
"9230","AO Polo | Naples Blue Signature-fit PYCA Pro?","Male","Shirt","Solid","Blue","18-35","All","72.0","Mixed","","","","","Cuts Clothing","","","","","2026","https://cutsclothing.com/products/ao-polo-naples-blue"
"9231","AO Curve-Hem Tee | Nimbus Signature-fit PYCA Pro?","Male","Shirt","Solid","Multicolor","18-35","All","32.0","Mixed","","","","","Cuts Clothing","","","","","2026","https://cutsclothing.com/products/ao-curve-hem-tee-nimbus"
"9232","AO Curve-Hem Tee | Mercury Signature-Fit PYCA Pro?","Male","Shirt","Solid","Multicolor","18-35","All","38.0","Mixed","","","","","Cuts Clothing","","","","","2026","https://cutsclothing.com/products/ao-curve-hem-tee-mercury"
"9233","AO Polo | Nimbus Signature-fit PYCA Pro?","Male","Shirt","Solid","Multicolor","18-35","All","72.0","Mixed","","","","","Cuts Clothing","","","","","2026","https://cutsclothing.com/products/ao-polo-nimbus"
"9234","AO Forever Tee | Nimbus Classic-Fit PYCA Pro?","Male","Shirt","Solid","Multicolor","18-35","All","38.0","Mixed","","","","","Cuts Clothing","","","","","2026","https://cutsclothing.com/products/ao-forever-tee-nimbus"
"9241","AO Button Up | Nimbus Signature-Fit PYCA Pro?","Male","Shirt","Solid","Multicolor","18-35","All","42.0","Mixed","","","","","Cuts Clothing","","","","","2026","https://cutsclothing.com/products/ao-button-up-nimbus"
"9242","AO Button Up | Naples Blue Signature-Fit PYCA Pro?","Male","Shirt","Solid","Blue","18-35","All","42.0","Mixed","","","","","Cuts Clothing","","","","","2026","https://cutsclothing.com/products/ao-button-up-naples-blue"
"9718","Trino? Cozy Crew - Heathered Onyx","Unisex","Socks","Solid","Red","18-35","Winter","24.0","Mixed","","","","","Allbirds","","","","","2026","https://www.allbirds.com/products/trino-cozy-crew-heathered-onyx"
"9719","Trino? Cozy Crew - Calm Acai","Unisex","Socks","Solid","Multicolor","18-35","Winter","24.0","Mixed","","","","","Allbirds","","","","","2026","https://www.allbirds.com/products/trino-cozy-crew-calm-acai"
"9720","TrinoXO? Face Mask 3 Pack - Natural White","Unisex","Apparel","Solid","White","18-35","All","15.0","Mixed","","","","","Allbirds","","","","","2026","https://www.allbirds.com/products/trinoxo-face-mask"
"9721","TrinoXO? Face Mask 3 Pack - Natural Grey","Unisex","Apparel","Solid","Grey","18-35","All","15.0","Mixed","","","","","Allbirds","","","","","2026","https://www.allbirds.com/products/trinoxo-face-mask-natural-grey"
"9722","Topper Flat Laces - Natural White","Female","Accessories","Solid","White","18-35","All","3.0","Mixed","","","","","Allbirds","","","","","2026","https://www.allbirds.com/products/topper-flat-laces-natural-white"
